# y ne np nH Bx By Bz Ex Ey Ez
2.052099999999999813e+00 -8.559400000000000341e-02 8.822199999999999487e-02 3.929499999999999833e-03 1.088999999999999907e-03 2.164400000000000080e-04 8.109499999999999521e-04 -2.379900000000000022e-07 -5.074599999999999661e-06 -7.172599999999999733e-06
2.045399999999999885e+00 -7.865600000000000369e-02 8.563800000000000578e-02 3.847099999999999999e-03 1.051800000000000087e-03 2.232099999999999991e-04 8.641500000000000526e-04 -8.127999999999999725e-07 -5.169299999999999788e-06 -7.697400000000000197e-06
2.041700000000000070e+00 -7.837299999999999822e-02 8.682700000000000140e-02 3.778500000000000174e-03 1.032499999999999998e-03 2.239400000000000006e-04 8.954300000000000107e-04 -1.955599999999999962e-06 -5.285400000000000251e-06 -7.714999999999999826e-06
2.035299999999999887e+00 -8.248700000000000476e-02 8.755699999999999594e-02 3.623499999999999985e-03 9.913100000000000210e-04 2.319199999999999886e-04 9.387500000000000228e-04 -2.349799999999999932e-06 -5.225399999999999979e-06 -7.965199999999999565e-06
2.031299999999999883e+00 -8.507399999999999685e-02 8.951299999999999535e-02 3.409699999999999884e-03 9.659300000000000438e-04 2.337200000000000052e-04 9.680799999999999605e-04 -3.339000000000000134e-06 -5.566499999999999983e-06 -7.864899999999999864e-06
2.025300000000000100e+00 -8.910300000000000165e-02 9.012499999999999678e-02 3.696099999999999906e-03 9.216899999999999659e-04 2.420500000000000017e-04 1.003900000000000061e-03 -3.284599999999999858e-06 -4.780699999999999815e-06 -7.751299999999999800e-06
2.020799999999999930e+00 -8.908099999999999352e-02 8.805000000000000326e-02 3.936300000000000215e-03 8.900899999999999567e-04 2.447899999999999924e-04 1.031900000000000091e-03 -3.830200000000000191e-06 -4.731100000000000324e-06 -7.502099999999999713e-06
2.015200000000000102e+00 -9.308500000000000107e-02 8.647900000000000031e-02 3.969300000000000259e-03 8.441600000000000492e-04 2.528200000000000087e-04 1.061799999999999897e-03 -3.418200000000000155e-06 -3.153000000000000136e-06 -7.070699999999999913e-06
2.010400000000000187e+00 -9.435100000000000431e-02 8.357699999999999851e-02 3.971800000000000157e-03 8.062300000000000109e-04 2.565299999999999850e-04 1.088999999999999907e-03 -3.407600000000000205e-06 -2.239200000000000093e-06 -6.708100000000000199e-06
2.005100000000000104e+00 -9.396699999999999497e-02 8.812799999999999800e-02 3.965299999999999728e-03 7.608800000000000199e-04 2.637200000000000026e-04 1.113199999999999953e-03 -2.932800000000000110e-06 -3.415200000000000035e-07 -6.047100000000000091e-06
2.000000000000000000e+00 -9.448700000000000154e-02 9.777199999999999780e-02 3.978500000000000265e-03 7.172300000000000160e-04 2.681200000000000011e-04 1.138799999999999925e-03 -2.499499999999999955e-06 1.389499999999999995e-06 -5.613700000000000141e-06
1.995100000000000096e+00 -9.263399999999999412e-02 9.242899999999999727e-02 4.044500000000000352e-03 6.740000000000000114e-04 2.737799999999999978e-04 1.157599999999999948e-03 -2.233600000000000095e-06 2.930300000000000133e-06 -4.815099999999999858e-06
1.989600000000000035e+00 -8.992500000000000493e-02 9.032199999999999951e-02 4.026000000000000065e-03 6.250500000000000413e-04 2.777999999999999762e-04 1.180899999999999919e-03 -1.682900000000000015e-06 4.870999999999999611e-06 -4.329899999999999828e-06
1.985000000000000098e+00 -9.018099999999999727e-02 8.988400000000000556e-02 4.073199999999999911e-03 5.846099999999999474e-04 2.810399999999999791e-04 1.195499999999999948e-03 -1.729100000000000098e-06 5.604100000000000266e-06 -3.541200000000000078e-06
1.979200000000000070e+00 -9.369099999999999651e-02 8.239900000000000002e-02 4.184900000000000078e-03 5.305999999999999953e-04 2.828400000000000228e-04 1.216800000000000086e-03 -1.357499999999999920e-06 6.937100000000000040e-06 -3.074800000000000190e-06
1.975000000000000089e+00 -9.258500000000000063e-02 8.661099999999999355e-02 4.139099999999999724e-03 4.933199999999999998e-04 2.832700000000000170e-04 1.227900000000000085e-03 -1.643400000000000012e-06 6.899800000000000414e-06 -2.506799999999999868e-06
1.968800000000000106e+00 -9.418100000000000083e-02 9.318700000000000594e-02 3.966100000000000181e-03 4.347399999999999745e-04 2.813000000000000071e-04 1.247400000000000071e-03 -1.569699999999999981e-06 7.161600000000000177e-06 -2.250699999999999898e-06
1.965000000000000080e+00 -9.530500000000000083e-02 9.232700000000000629e-02 4.014000000000000207e-03 4.010600000000000124e-04 2.791100000000000026e-04 1.255500000000000105e-03 -1.941499999999999961e-06 6.809199999999999960e-06 -2.065899999999999990e-06
1.958299999999999930e+00 -9.597600000000000575e-02 8.730899999999999772e-02 4.229899999999999979e-03 3.388500000000000236e-04 2.726299999999999969e-04 1.272899999999999986e-03 -2.065099999999999930e-06 6.287000000000000115e-06 -2.233800000000000110e-06
1.955000000000000071e+00 -9.788900000000000379e-02 8.651599999999999568e-02 4.232600000000000424e-03 3.095099999999999826e-04 2.684200000000000084e-04 1.278000000000000056e-03 -2.405199999999999859e-06 6.112900000000000375e-06 -2.423599999999999970e-06
1.947899999999999965e+00 -1.023600000000000065e-01 8.691500000000000614e-02 4.031999999999999994e-03 2.452199999999999866e-04 2.573399999999999993e-04 1.292399999999999972e-03 -2.526899999999999896e-06 5.678399999999999707e-06 -3.025199999999999852e-06
1.944900000000000073e+00 -1.016800000000000065e-01 8.795200000000000240e-02 3.866699999999999825e-03 2.213200000000000020e-04 2.517600000000000155e-04 1.294800000000000031e-03 -2.823500000000000157e-06 5.841499999999999891e-06 -3.414300000000000073e-06
1.937500000000000000e+00 -9.747000000000000108e-02 8.263099999999999612e-02 3.855200000000000033e-03 1.579200000000000059e-04 2.359999999999999902e-04 1.305699999999999916e-03 -2.865400000000000128e-06 6.265000000000000156e-06 -4.138599999999999644e-06
1.934900000000000064e+00 -9.374699999999999700e-02 8.006599999999999828e-02 3.984500000000000194e-03 1.401800000000000030e-04 2.297099999999999945e-04 1.306499999999999936e-03 -3.193700000000000017e-06 6.578899999999999810e-06 -4.507400000000000246e-06
1.927100000000000035e+00 -8.311000000000000332e-02 8.431400000000000006e-02 3.979800000000000351e-03 8.172599999999999646e-05 2.090700000000000024e-04 1.313799999999999951e-03 -3.363900000000000099e-06 7.941899999999999296e-06 -4.866099999999999878e-06
1.924900000000000055e+00 -8.309099999999999819e-02 8.366300000000000125e-02 3.979800000000000351e-03 6.969400000000000052e-05 2.026899999999999991e-04 1.314000000000000064e-03 -3.793399999999999967e-06 8.169799999999999266e-06 -5.074500000000000289e-06
1.916700000000000070e+00 -8.438400000000000067e-02 8.389299999999999535e-02 4.277600000000000326e-03 1.926700000000000035e-05 1.769200000000000069e-04 1.318600000000000067e-03 -4.531899999999999758e-06 9.904299999999999346e-06 -4.691200000000000079e-06
1.915000000000000036e+00 -8.359300000000000064e-02 8.348899999999999377e-02 4.230199999999999932e-03 1.177200000000000012e-05 1.710899999999999899e-04 1.318399999999999954e-03 -5.038200000000000314e-06 9.981100000000000033e-06 -4.719699999999999891e-06
1.906300000000000106e+00 -8.234099999999999753e-02 8.452500000000000291e-02 4.125799999999999780e-03 -2.910200000000000021e-05 1.406299999999999868e-04 1.320900000000000069e-03 -6.718399999999999915e-06 1.135299999999999955e-05 -3.522599999999999951e-06
1.905000000000000027e+00 -8.248800000000000576e-02 8.430899999999999506e-02 4.151000000000000176e-03 -3.334699999999999768e-05 1.359999999999999989e-04 1.320699999999999956e-03 -7.180900000000000145e-06 1.135200000000000075e-05 -3.438300000000000182e-06
1.895799999999999930e+00 -7.935100000000000486e-02 8.294999999999999596e-02 3.960199999999999658e-03 -6.471400000000000416e-05 1.022199999999999937e-04 1.321399999999999918e-03 -9.760599999999999349e-06 1.187100000000000035e-05 -1.642499999999999944e-06
1.895000000000000018e+00 -7.885799999999999754e-02 8.328099999999999392e-02 3.983300000000000382e-03 -6.679700000000000438e-05 9.915300000000000426e-05 1.321200000000000022e-03 -1.005499999999999944e-05 1.186999999999999985e-05 -1.537599999999999898e-06
1.885399999999999965e+00 -7.538200000000000456e-02 8.154799999999999549e-02 4.511300000000000206e-03 -9.024399999999999859e-05 6.378100000000000479e-05 1.320699999999999956e-03 -1.295999999999999958e-05 1.147899999999999970e-05 4.992500000000000269e-07
1.885000000000000009e+00 -7.543800000000000505e-02 8.136599999999999389e-02 4.497400000000000356e-03 -9.095600000000000126e-05 6.235099999999999985e-05 1.320599999999999899e-03 -1.306100000000000082e-05 1.149499999999999921e-05 5.574800000000000394e-07
1.876200000000000090e+00 -7.585300000000000376e-02 7.923700000000000188e-02 4.232699999999999831e-03 -1.060899999999999956e-04 3.051199999999999857e-05 1.320200000000000106e-03 -1.514700000000000084e-05 1.075700000000000052e-05 2.235700000000000041e-06
1.875099999999999989e+00 -7.596899999999999487e-02 7.896899999999999753e-02 4.194400000000000038e-03 -1.080600000000000055e-04 2.642199999999999876e-05 1.320100000000000049e-03 -1.540499999999999904e-05 1.066500000000000038e-05 2.454400000000000167e-06
1.875000000000000000e+00 -7.596600000000000574e-02 7.894299999999999928e-02 4.193999999999999811e-03 -1.081499999999999996e-04 2.623000000000000128e-05 1.320100000000000049e-03 -1.541399999999999845e-05 1.065699999999999978e-05 2.464299999999999852e-06
1.865099999999999980e+00 -7.672800000000000453e-02 8.147799999999999487e-02 4.073900000000000091e-03 -1.185800000000000065e-04 -8.130300000000000745e-06 1.321099999999999965e-03 -1.636700000000000101e-05 1.028299999999999963e-05 3.845499999999999858e-06
1.864600000000000035e+00 -7.666499999999999704e-02 8.152500000000000024e-02 4.097299999999999900e-03 -1.190699999999999967e-04 -9.948100000000000519e-06 1.321200000000000022e-03 -1.640599999999999844e-05 1.019499999999999980e-05 3.900200000000000368e-06
1.855199999999999960e+00 -8.152500000000000024e-02 8.908199999999999452e-02 4.303699999999999713e-03 -1.240500000000000066e-04 -4.220099999999999795e-05 1.323799999999999977e-03 -1.607399999999999891e-05 1.070900000000000030e-05 4.565400000000000369e-06
1.854200000000000070e+00 -8.173400000000000110e-02 8.927999999999999825e-02 4.269199999999999905e-03 -1.244600000000000112e-04 -4.560800000000000108e-05 1.324199999999999986e-03 -1.603500000000000148e-05 1.064400000000000007e-05 4.589600000000000069e-06
1.845199999999999951e+00 -7.877800000000000080e-02 8.668299999999999617e-02 4.457899999999999884e-03 -1.253899999999999904e-04 -7.567300000000000545e-05 1.327700000000000017e-03 -1.497099999999999947e-05 1.169299999999999969e-05 4.611000000000000407e-06
1.843800000000000106e+00 -7.858800000000000507e-02 8.622199999999999309e-02 4.485699999999999583e-03 -1.253500000000000111e-04 -8.062499999999999463e-05 1.328399999999999980e-03 -1.477200000000000019e-05 1.177099999999999962e-05 4.544800000000000092e-06
1.835299999999999931e+00 -8.258000000000000063e-02 8.254200000000000426e-02 4.102299999999999697e-03 -1.231899999999999911e-04 -1.085799999999999938e-04 1.332300000000000021e-03 -1.358799999999999933e-05 1.247399999999999949e-05 4.129900000000000049e-06
1.833299999999999930e+00 -8.258400000000000463e-02 8.308100000000000207e-02 4.092499999999999784e-03 -1.223700000000000091e-04 -1.150399999999999963e-04 1.333399999999999993e-03 -1.324400000000000059e-05 1.264200000000000026e-05 3.948999999999999799e-06
1.825399999999999912e+00 -7.932799999999999574e-02 8.600299999999999612e-02 3.920800000000000327e-03 -1.180900000000000027e-04 -1.407500000000000060e-04 1.337800000000000100e-03 -1.231200000000000003e-05 1.227699999999999952e-05 3.316200000000000115e-06
1.822899999999999965e+00 -7.967000000000000470e-02 8.851199999999999346e-02 3.907899999999999742e-03 -1.163100000000000028e-04 -1.486400000000000134e-04 1.339399999999999922e-03 -1.192500000000000018e-05 1.227600000000000071e-05 3.042700000000000108e-06
1.815399999999999903e+00 -7.776800000000000379e-02 8.693099999999999439e-02 4.095999999999999815e-03 -1.113699999999999993e-04 -1.718599999999999978e-04 1.343900000000000086e-03 -1.131299999999999994e-05 1.078899999999999953e-05 2.314000000000000207e-06
1.812500000000000000e+00 -7.888399999999999579e-02 8.376500000000000612e-02 4.080099999999999699e-03 -1.088200000000000050e-04 -1.810799999999999942e-04 1.345899999999999918e-03 -1.100900000000000081e-05 1.036699999999999917e-05 2.000199999999999925e-06
1.805500000000000105e+00 -8.082200000000000495e-02 8.004600000000000604e-02 3.963699999999999689e-03 -1.044699999999999942e-04 -2.017400000000000031e-04 1.349799999999999958e-03 -1.061100000000000056e-05 8.342299999999999732e-06 1.220399999999999996e-06
1.802100000000000035e+00 -7.965200000000000058e-02 8.023299999999999876e-02 3.959500000000000346e-03 -1.016500000000000042e-04 -2.121199999999999952e-04 1.351999999999999903e-03 -1.047900000000000081e-05 7.492600000000000058e-06 9.247899999999999582e-07
1.795600000000000085e+00 -8.759899999999999631e-02 7.731799999999999784e-02 4.059100000000000381e-03 -9.793500000000000339e-05 -2.304200000000000063e-04 1.355400000000000094e-03 -1.016600000000000058e-05 5.722399999999999625e-06 1.730199999999999969e-07
1.791700000000000070e+00 -9.010100000000000053e-02 7.572900000000000464e-02 4.096599999999999721e-03 -9.493299999999999384e-05 -2.418200000000000124e-04 1.358000000000000049e-03 -1.024199999999999952e-05 4.745899999999999742e-06 -4.222799999999999935e-08
1.785700000000000065e+00 -8.717199999999999949e-02 7.969999999999999307e-02 4.119099999999999671e-03 -9.108800000000000609e-05 -2.579300000000000191e-04 1.361100000000000070e-03 -9.941599999999999819e-06 3.801200000000000130e-06 -6.012400000000000025e-07
1.781300000000000106e+00 -8.286100000000000410e-02 8.132799999999999752e-02 4.051400000000000140e-03 -8.734899999999999327e-05 -2.701700000000000238e-04 1.364100000000000035e-03 -1.022499999999999951e-05 3.145100000000000178e-06 -6.575600000000000198e-07
1.775800000000000045e+00 -7.869199999999999806e-02 8.048900000000000499e-02 3.811900000000000011e-03 -8.320600000000000262e-05 -2.843699999999999895e-04 1.366800000000000046e-03 -9.927499999999999395e-06 3.212900000000000189e-06 -8.615099999999999898e-07
1.770799999999999930e+00 -7.932000000000000162e-02 7.956100000000000672e-02 3.909400000000000375e-03 -7.840400000000000353e-05 -2.974799999999999775e-04 1.370200000000000020e-03 -1.037499999999999977e-05 3.273500000000000083e-06 -6.748700000000000073e-07
1.765900000000000025e+00 -7.988299999999999568e-02 7.975899999999999657e-02 4.032799999999999579e-03 -7.465300000000000505e-05 -3.098700000000000131e-04 1.372500000000000022e-03 -1.013399999999999987e-05 4.166099999999999804e-06 -4.893899999999999638e-07
1.760399999999999965e+00 -7.756299999999999306e-02 8.344699999999999340e-02 3.916600000000000116e-03 -6.938700000000000499e-05 -3.238800000000000229e-04 1.376300000000000006e-03 -1.064999999999999968e-05 5.145799999999999928e-06 -1.595300000000000064e-08
1.756099999999999994e+00 -7.638200000000000545e-02 8.130800000000000527e-02 3.922000000000000139e-03 -6.641200000000000044e-05 -3.345199999999999888e-04 1.378600000000000008e-03 -1.057000000000000044e-05 6.364899999999999826e-06 4.431600000000000057e-07
1.750000000000000000e+00 -7.655000000000000693e-02 7.944500000000000173e-02 3.735200000000000152e-03 -6.128499999999999345e-05 -3.494200000000000257e-04 1.382999999999999898e-03 -1.104999999999999924e-05 8.104000000000000675e-06 1.168100000000000090e-06
1.746199999999999974e+00 -7.928300000000000625e-02 7.995199999999999529e-02 3.801399999999999918e-03 -5.871200000000000301e-05 -3.583500000000000097e-04 1.385399999999999956e-03 -1.121999999999999930e-05 9.052299999999999710e-06 1.720999999999999913e-06
1.739600000000000035e+00 -8.078699999999999770e-02 7.632300000000000195e-02 4.246400000000000001e-03 -5.335399999999999773e-05 -3.740300000000000222e-04 1.390299999999999913e-03 -1.163600000000000006e-05 1.090799999999999958e-05 2.585700000000000079e-06
1.736299999999999955e+00 -8.136100000000000276e-02 7.751399999999999957e-02 4.163899999999999893e-03 -5.090299999999999697e-05 -3.815399999999999825e-04 1.392500000000000075e-03 -1.203299999999999982e-05 1.124900000000000021e-05 3.080200000000000172e-06
1.729200000000000070e+00 -8.243399999999999339e-02 8.533799999999999719e-02 4.013700000000000254e-03 -4.479000000000000315e-05 -3.982200000000000193e-04 1.397599999999999927e-03 -1.245600000000000068e-05 1.232099999999999943e-05 3.924599999999999660e-06
1.726499999999999924e+00 -8.293799999999999784e-02 8.651699999999999668e-02 4.036500000000000157e-03 -4.258000000000000229e-05 -4.044599999999999866e-04 1.399199999999999966e-03 -1.292199999999999927e-05 1.216700000000000057e-05 4.273099999999999796e-06
