# z ne np nH Bx By Bz Ex Ey Ez
5.588400000000000034e-01 -6.955799999999999483e-02 6.456499999999999739e-02 3.427599999999999831e-03 2.280899999999999931e-04 -1.027899999999999967e-04 1.073699999999999969e-04 -6.353799999999999628e-07 -3.426399999999999924e-06 -1.091300000000000038e-06
5.638199999999999878e-01 -6.869100000000000206e-02 6.384599999999999997e-02 3.347999999999999848e-03 2.313100000000000063e-04 -1.039699999999999956e-04 1.068499999999999951e-04 -8.514399999999999533e-07 -3.227799999999999826e-06 -1.405999999999999964e-06
5.688100000000000378e-01 -6.759099999999999830e-02 6.677700000000000302e-02 3.482400000000000079e-03 2.345799999999999936e-04 -1.052400000000000021e-04 1.062399999999999993e-04 -9.729599999999999985e-07 -2.865400000000000128e-06 -2.264300000000000073e-06
5.737999999999999767e-01 -6.686799999999999689e-02 6.926599999999999424e-02 3.582099999999999954e-03 2.378299999999999913e-04 -1.065400000000000066e-04 1.056000000000000054e-04 -1.058999999999999940e-06 -2.477999999999999822e-06 -3.187200000000000164e-06
5.787900000000000267e-01 -6.841999999999999471e-02 7.270400000000000473e-02 3.584200000000000060e-03 2.411000000000000057e-04 -1.079399999999999999e-04 1.048400000000000059e-04 -8.708400000000000343e-07 -2.037299999999999959e-06 -4.299699999999999677e-06
5.837799999999999656e-01 -6.976300000000000556e-02 7.549300000000000455e-02 3.590499999999999942e-03 2.443500000000000034e-04 -1.093599999999999965e-04 1.040800000000000064e-04 -6.792200000000000165e-07 -1.596100000000000058e-06 -5.376500000000000108e-06
5.887700000000000156e-01 -6.909999999999999476e-02 7.435899999999999455e-02 3.562899999999999921e-03 2.476099999999999959e-04 -1.109200000000000019e-04 1.032000000000000013e-04 -2.091000000000000129e-07 -1.273799999999999984e-06 -5.771400000000000342e-06
5.937599999999999545e-01 -6.848300000000000221e-02 7.340900000000000203e-02 3.545700000000000154e-03 2.508400000000000039e-04 -1.124699999999999989e-04 1.023300000000000045e-04 2.380499999999999909e-07 -9.519999999999999484e-07 -6.178699999999999813e-06
5.987500000000000044e-01 -6.607200000000000573e-02 6.681199999999999639e-02 3.538499999999999979e-03 2.540700000000000120e-04 -1.141799999999999944e-04 1.013199999999999989e-04 7.237199999999999716e-07 -8.460599999999999938e-07 -5.256999999999999812e-06
6.037400000000000544e-01 -6.365999999999999437e-02 6.021499999999999769e-02 3.531400000000000077e-03 2.572900000000000252e-04 -1.158900000000000034e-04 1.003200000000000017e-04 1.209400000000000017e-06 -7.401099999999999748e-07 -4.335400000000000030e-06
6.087299999999999933e-01 -6.174299999999999927e-02 6.252699999999999925e-02 3.504300000000000123e-03 2.604300000000000256e-04 -1.177500000000000026e-04 9.922700000000000389e-05 1.406900000000000032e-06 -7.782899999999999633e-07 -2.582600000000000057e-06
6.137200000000000433e-01 -5.982500000000000318e-02 6.522799999999999432e-02 3.491800000000000199e-03 2.636000000000000105e-04 -1.196199999999999965e-04 9.811699999999999589e-05 1.597699999999999967e-06 -8.136800000000000175e-07 -7.627800000000000051e-07
6.187099999999999822e-01 -6.126000000000000195e-02 6.501999999999999447e-02 3.576999999999999885e-03 2.666899999999999826e-04 -1.216399999999999941e-04 9.693500000000000619e-05 1.426600000000000029e-06 -8.466100000000000351e-07 8.854800000000000119e-07
6.237000000000000322e-01 -6.328599999999999504e-02 6.420800000000000118e-02 3.672799999999999936e-03 2.697800000000000089e-04 -1.236900000000000033e-04 9.573000000000000671e-05 1.185200000000000104e-06 -8.508999999999999762e-07 2.466399999999999798e-06
6.286899999999999711e-01 -6.222799999999999859e-02 6.453899999999999915e-02 3.751299999999999947e-03 2.728000000000000173e-04 -1.258599999999999910e-04 9.447400000000000383e-05 6.980099999999999882e-07 -7.727000000000000304e-07 3.259400000000000083e-06
6.336800000000000210e-01 -5.988099999999999673e-02 6.530299999999999994e-02 3.825999999999999974e-03 2.758099999999999766e-04 -1.280999999999999966e-04 9.319099999999999595e-05 1.000200000000000049e-07 -6.387800000000000064e-07 3.742599999999999963e-06
6.386699999999999600e-01 -6.282600000000000684e-02 6.455600000000000227e-02 3.814699999999999862e-03 2.787500000000000264e-04 -1.304400000000000047e-04 9.187399999999999484e-05 -5.923000000000000296e-07 -4.674199999999999861e-07 3.609600000000000135e-06
6.436600000000000099e-01 -6.848400000000000321e-02 6.311500000000000443e-02 3.779799999999999827e-03 2.816799999999999729e-04 -1.328699999999999933e-04 9.052699999999999571e-05 -1.400299999999999959e-06 -2.646999999999999814e-07 3.130699999999999943e-06
6.486499999999999488e-01 -6.980799999999999506e-02 6.353399999999999326e-02 3.805100000000000062e-03 2.845300000000000151e-04 -1.353899999999999895e-04 8.916199999999999777e-05 -2.217000000000000119e-06 -1.378000000000000031e-07 2.603900000000000175e-06
6.536399999999999988e-01 -6.793100000000000527e-02 6.519400000000000195e-02 3.869000000000000043e-03 2.873600000000000134e-04 -1.380099999999999882e-04 8.776700000000000181e-05 -3.151299999999999796e-06 -7.760900000000000362e-08 2.034500000000000172e-06
6.586300000000000487e-01 -6.664399999999999491e-02 6.742099999999999482e-02 3.856500000000000119e-03 2.901299999999999886e-04 -1.407099999999999996e-04 8.636600000000000624e-05 -4.050000000000000187e-06 -1.709000000000000017e-07 1.751000000000000049e-06
6.636199999999999877e-01 -6.628499999999999670e-02 6.967800000000000382e-02 3.720900000000000075e-03 2.928599999999999845e-04 -1.435300000000000031e-04 8.493700000000000349e-05 -5.063300000000000294e-06 -4.506400000000000171e-07 1.771200000000000084e-06
6.686100000000000376e-01 -6.549299999999999566e-02 7.036799999999999999e-02 3.663399999999999816e-03 2.955400000000000063e-04 -1.464199999999999974e-04 8.351000000000000513e-05 -5.985199999999999887e-06 -8.685599999999999901e-07 1.970700000000000038e-06
6.735999999999999766e-01 -6.424000000000000543e-02 7.000699999999999978e-02 3.712899999999999881e-03 2.981899999999999894e-04 -1.494500000000000006e-04 8.205899999999999479e-05 -6.949699999999999716e-06 -1.512299999999999903e-06 2.436499999999999881e-06
6.785900000000000265e-01 -6.393799999999999484e-02 6.947100000000000497e-02 3.724799999999999899e-03 3.007800000000000035e-04 -1.525200000000000102e-04 8.061399999999999762e-05 -7.770300000000000804e-06 -2.211899999999999947e-06 2.818500000000000204e-06
6.835799999999999654e-01 -6.471599999999999575e-02 6.838099999999999734e-02 3.676000000000000014e-03 3.033299999999999842e-04 -1.557600000000000130e-04 7.915100000000000163e-05 -8.456499999999999418e-06 -3.025199999999999852e-06 3.017600000000000128e-06
6.885599999999999499e-01 -6.535599999999999743e-02 6.736899999999999833e-02 3.649700000000000080e-03 3.058399999999999856e-04 -1.590200000000000055e-04 7.769499999999999388e-05 -9.003499999999999432e-06 -3.816199999999999986e-06 3.034400000000000119e-06
6.935499999999999998e-01 -6.580300000000000038e-02 6.628100000000000658e-02 3.730600000000000149e-03 3.082900000000000180e-04 -1.624600000000000133e-04 7.622499999999999610e-05 -9.212700000000000750e-06 -4.488599999999999681e-06 2.470000000000000068e-06
6.985400000000000498e-01 -6.606099999999999473e-02 6.503699999999999759e-02 3.803299999999999910e-03 3.107200000000000066e-04 -1.658999999999999939e-04 7.476300000000000231e-05 -9.350700000000000106e-06 -5.113900000000000284e-06 1.808899999999999952e-06
7.035299999999999887e-01 -6.497699999999999310e-02 6.224600000000000272e-02 3.872299999999999961e-03 3.130900000000000263e-04 -1.695500000000000013e-04 7.328799999999999356e-05 -9.056699999999999194e-06 -5.399099999999999688e-06 6.979399999999999618e-07
7.085200000000000387e-01 -6.408800000000000607e-02 5.969800000000000106e-02 3.934899999999999856e-03 3.154300000000000073e-04 -1.731799999999999919e-04 7.182200000000000454e-05 -8.769499999999999640e-06 -5.655900000000000346e-06 -4.287000000000000205e-07
7.135099999999999776e-01 -6.367499999999999549e-02 6.219199999999999728e-02 3.964200000000000189e-03 3.177100000000000193e-04 -1.770200000000000094e-04 7.034400000000000277e-05 -8.108600000000000597e-06 -5.501899999999999788e-06 -1.325000000000000019e-06
7.185000000000000275e-01 -6.318699999999999317e-02 6.467699999999999838e-02 3.990600000000000397e-03 3.199799999999999823e-04 -1.808599999999999997e-04 6.886800000000000538e-05 -7.463000000000000375e-06 -5.338600000000000013e-06 -2.226899999999999804e-06
7.234899999999999665e-01 -6.471399999999999375e-02 6.552099999999999591e-02 4.050999999999999913e-03 3.221699999999999868e-04 -1.848599999999999885e-04 6.738799999999999922e-05 -6.631399999999999731e-06 -4.884500000000000414e-06 -2.242599999999999925e-06
7.284800000000000164e-01 -6.647100000000000231e-02 6.629500000000000670e-02 4.118000000000000133e-03 3.243599999999999912e-04 -1.888899999999999889e-04 6.590199999999999346e-05 -5.764700000000000050e-06 -4.430699999999999778e-06 -2.202399999999999869e-06
7.334699999999999553e-01 -7.102300000000000280e-02 6.764100000000000668e-02 3.993499999999999654e-03 3.264499999999999932e-04 -1.930400000000000085e-04 6.441399999999999687e-05 -4.841799999999999959e-06 -3.880599999999999742e-06 -1.248599999999999997e-06
7.384600000000000053e-01 -7.633199999999999708e-02 6.905100000000000127e-02 3.839899999999999824e-03 3.285399999999999952e-04 -1.972400000000000021e-04 6.291600000000000545e-05 -3.856699999999999853e-06 -3.350299999999999924e-06 -1.355100000000000004e-07
7.434500000000000552e-01 -7.353500000000000314e-02 6.808200000000000363e-02 3.846299999999999979e-03 3.305399999999999896e-04 -2.015300000000000034e-04 6.141200000000000088e-05 -2.857799999999999981e-06 -2.890100000000000078e-06 1.320500000000000105e-06
7.484399999999999942e-01 -6.838400000000000034e-02 6.655300000000000105e-02 3.894100000000000165e-03 3.325399999999999840e-04 -2.058800000000000007e-04 5.989599999999999709e-05 -1.804700000000000060e-06 -2.485900000000000204e-06 2.894000000000000159e-06
7.534300000000000441e-01 -6.449499999999999678e-02 6.475300000000000500e-02 3.867499999999999844e-03 3.344299999999999812e-04 -2.102899999999999941e-04 5.837200000000000288e-05 -8.015299999999999517e-07 -2.246500000000000006e-06 4.104299999999999820e-06
7.584199999999999831e-01 -6.059599999999999709e-02 6.285399999999999321e-02 3.808300000000000140e-03 3.363099999999999835e-04 -2.147700000000000054e-04 5.683000000000000307e-05 2.151799999999999985e-07 -2.111300000000000013e-06 5.164599999999999646e-06
7.634100000000000330e-01 -5.884999999999999953e-02 6.160399999999999904e-02 3.839500000000000031e-03 3.380999999999999782e-04 -2.192800000000000012e-04 5.527999999999999928e-05 1.102100000000000002e-06 -2.165899999999999880e-06 5.558299999999999790e-06
7.683999999999999719e-01 -5.838399999999999840e-02 6.047500000000000098e-02 3.914800000000000398e-03 3.398499999999999937e-04 -2.238599999999999878e-04 5.370800000000000145e-05 1.921599999999999949e-06 -2.369099999999999899e-06 5.500399999999999887e-06
7.733900000000000219e-01 -5.906299999999999745e-02 6.081600000000000200e-02 3.934100000000000270e-03 3.415000000000000067e-04 -2.284499999999999964e-04 5.212900000000000183e-05 2.582299999999999823e-06 -2.712899999999999894e-06 4.995899999999999889e-06
7.783799999999999608e-01 -6.091599999999999793e-02 6.203899999999999693e-02 3.917999999999999608e-03 3.431099999999999862e-04 -2.331099999999999958e-04 5.052200000000000180e-05 3.098399999999999845e-06 -3.208499999999999859e-06 4.025099999999999799e-06
7.833700000000000108e-01 -6.112299999999999678e-02 6.345699999999999952e-02 3.900100000000000094e-03 3.446200000000000175e-04 -2.377400000000000108e-04 4.891299999999999739e-05 3.509700000000000041e-06 -3.742599999999999963e-06 2.992399999999999929e-06
7.883599999999999497e-01 -5.999600000000000072e-02 6.552199999999999691e-02 3.874999999999999972e-03 3.460399999999999869e-04 -2.424299999999999947e-04 4.726899999999999754e-05 3.780999999999999883e-06 -4.345100000000000123e-06 1.814599999999999957e-06
7.933499999999999996e-01 -6.062900000000000234e-02 6.523500000000000132e-02 3.834199999999999848e-03 3.473899999999999926e-04 -2.470799999999999993e-04 4.563000000000000188e-05 4.037899999999999914e-06 -4.894000000000000069e-06 7.401700000000000428e-07
7.983400000000000496e-01 -6.447400000000000353e-02 6.125499999999999695e-02 3.775600000000000050e-03 3.486200000000000063e-04 -2.517800000000000051e-04 4.395299999999999744e-05 4.270600000000000244e-06 -5.351100000000000317e-06 -1.709899999999999979e-07
8.033299999999999885e-01 -6.665300000000000391e-02 5.949000000000000121e-02 3.741400000000000194e-03 3.497700000000000071e-04 -2.564199999999999878e-04 4.228799999999999898e-05 4.540700000000000419e-06 -5.728299999999999857e-06 -1.048399999999999991e-06
8.083200000000000385e-01 -6.363399999999999612e-02 6.325500000000000567e-02 3.786199999999999982e-03 3.507699999999999772e-04 -2.610700000000000195e-04 4.058600000000000071e-05 4.935000000000000184e-06 -5.873499999999999754e-06 -1.797699999999999958e-06
8.133000000000000229e-01 -6.145599999999999674e-02 6.551400000000000279e-02 3.825299999999999794e-03 3.517199999999999732e-04 -2.656700000000000229e-04 3.890200000000000125e-05 5.353700000000000089e-06 -5.971000000000000091e-06 -2.589200000000000130e-06
8.182899999999999618e-01 -6.206400000000000111e-02 6.363399999999999612e-02 3.775399999999999937e-03 3.524600000000000237e-04 -2.702399999999999876e-04 3.718899999999999918e-05 5.932800000000000186e-06 -5.827599999999999905e-06 -3.492599999999999815e-06
8.232800000000000118e-01 -6.252599999999999825e-02 6.214200000000000279e-02 3.724599999999999786e-03 3.531699999999999813e-04 -2.747599999999999782e-04 3.549700000000000251e-05 6.501599999999999720e-06 -5.673799999999999785e-06 -4.412599999999999900e-06
8.282699999999999507e-01 -6.376199999999999923e-02 6.056500000000000078e-02 3.631099999999999953e-03 3.536300000000000142e-04 -2.792100000000000051e-04 3.379199999999999766e-05 7.069499999999999822e-06 -5.414299999999999983e-06 -5.426999999999999878e-06
8.332600000000000007e-01 -6.479500000000000537e-02 5.905900000000000039e-02 3.542099999999999849e-03 3.540799999999999980e-04 -2.836299999999999932e-04 3.210600000000000059e-05 7.624800000000000249e-06 -5.152500000000000219e-06 -6.428699999999999961e-06
8.382500000000000506e-01 -6.554000000000000103e-02 6.217099999999999710e-02 3.554100000000000141e-03 3.542199999999999798e-04 -2.879099999999999997e-04 3.044099999999999874e-05 7.897399999999999977e-06 -4.952300000000000002e-06 -7.039500000000000110e-06
8.432399999999999896e-01 -6.632399999999999407e-02 6.533700000000000618e-02 3.566699999999999905e-03 3.543600000000000157e-04 -2.922000000000000010e-04 2.877099999999999948e-05 8.168399999999999584e-06 -4.753299999999999874e-06 -7.647100000000000018e-06
8.482300000000000395e-01 -6.468100000000000238e-02 6.458400000000000252e-02 3.511400000000000025e-03 3.541899999999999953e-04 -2.962600000000000129e-04 2.718800000000000126e-05 8.000799999999999698e-06 -4.668199999999999622e-06 -7.327899999999999754e-06
8.532199999999999784e-01 -6.257500000000000562e-02 6.349100000000000577e-02 3.443499999999999946e-03 3.539899999999999904e-04 -3.003500000000000093e-04 2.558799999999999963e-05 7.806199999999999901e-06 -4.596499999999999952e-06 -6.944699999999999764e-06
8.582100000000000284e-01 -6.189499999999999863e-02 6.378899999999999848e-02 3.529200000000000132e-03 3.534999999999999731e-04 -3.042000000000000216e-04 2.410299999999999945e-05 7.268399999999999731e-06 -4.594700000000000241e-06 -5.602200000000000335e-06
8.631999999999999673e-01 -6.148900000000000199e-02 6.448099999999999665e-02 3.643700000000000151e-03 3.529399999999999920e-04 -3.080499999999999797e-04 2.261199999999999967e-05 6.679399999999999949e-06 -4.602000000000000154e-06 -4.084999999999999852e-06
8.681900000000000173e-01 -6.080200000000000188e-02 6.508899999999999408e-02 3.585099999999999919e-03 3.521199999999999829e-04 -3.116600000000000078e-04 2.126099999999999854e-05 5.963300000000000148e-06 -4.606600000000000076e-06 -2.109800000000000112e-06
8.731799999999999562e-01 -6.014800000000000008e-02 6.553699999999999803e-02 3.458899999999999995e-03 3.511899999999999766e-04 -3.152399999999999972e-04 1.992700000000000081e-05 5.229700000000000090e-06 -4.590100000000000319e-06 1.067600000000000077e-08
8.781700000000000061e-01 -6.071000000000000008e-02 6.399199999999999333e-02 3.490800000000000066e-03 3.500299999999999809e-04 -3.185899999999999973e-04 1.875300000000000155e-05 4.534800000000000187e-06 -4.500100000000000333e-06 1.850100000000000083e-06
8.831599999999999451e-01 -6.183700000000000307e-02 6.172699999999999715e-02 3.611599999999999967e-03 3.487200000000000087e-04 -3.218599999999999847e-04 1.762800000000000131e-05 3.888699999999999716e-06 -4.334300000000000159e-06 3.534699999999999802e-06
