# z ne np nH Bx By Bz Ex Ey Ez
5.000000000000000000e-01 -7.254399999999999737e-02 7.410100000000000020e-02 4.095699999999999862e-03 1.173199999999999948e-04 -1.767000000000000124e-04 1.308799999999999937e-03 -6.137000000000000492e-07 2.480899999999999828e-06 -1.280700000000000079e-06
5.077599999999999891e-01 -8.006399999999999628e-02 7.333000000000000629e-02 4.183700000000000266e-03 1.199899999999999947e-04 -1.724300000000000008e-04 1.317500000000000095e-03 -9.346199999999999344e-08 2.000599999999999955e-06 -3.096000000000000194e-07
5.104199999999999848e-01 -7.989200000000000468e-02 7.589100000000000013e-02 4.152999999999999574e-03 1.209499999999999990e-04 -1.711999999999999872e-04 1.319800000000000096e-03 -4.940100000000000342e-09 1.924499999999999955e-06 -9.287199999999999941e-08
5.168300000000000116e-01 -7.889000000000000179e-02 7.958199999999999996e-02 4.089599999999999659e-03 1.246099999999999877e-04 -1.687899999999999882e-04 1.326499999999999988e-03 5.822599999999999741e-07 1.448399999999999973e-06 5.686300000000000301e-07
5.208300000000000152e-01 -7.942000000000000448e-02 7.667499999999999316e-02 4.009099999999999817e-03 1.264799999999999952e-04 -1.677399999999999898e-04 1.329700000000000066e-03 7.747499999999999726e-07 1.103300000000000092e-06 9.420399999999999837e-07
5.259099999999999886e-01 -8.133899999999999464e-02 7.563699999999999590e-02 3.958599999999999619e-03 1.303699999999999868e-04 -1.667999999999999886e-04 1.334300000000000069e-03 1.169499999999999984e-06 7.163899999999999715e-07 9.380900000000000045e-07
5.312500000000000000e-01 -7.965899999999999370e-02 7.388200000000000323e-02 4.209599999999999974e-03 1.333299999999999991e-04 -1.662500000000000024e-04 1.337899999999999940e-03 1.306599999999999908e-06 8.610700000000000468e-08 1.153800000000000075e-06
5.349899999999999656e-01 -7.700700000000000600e-02 7.208399999999999530e-02 4.302600000000000174e-03 1.366299999999999980e-04 -1.664199999999999957e-04 1.340700000000000008e-03 1.363099999999999917e-06 -1.410599999999999939e-07 6.684599999999999916e-07
5.416699999999999848e-01 -7.891099999999999504e-02 7.205300000000000593e-02 4.355600000000000270e-03 1.407299999999999892e-04 -1.668899999999999962e-04 1.344399999999999935e-03 1.102200000000000010e-06 -8.085799999999999520e-07 4.255200000000000145e-07
5.440700000000000536e-01 -7.878400000000000680e-02 7.270500000000000573e-02 4.286100000000000153e-03 1.429000000000000040e-04 -1.674599999999999993e-04 1.345800000000000078e-03 8.724099999999999617e-07 -8.631199999999999626e-07 -2.434099999999999939e-08
5.520899999999999697e-01 -7.981699999999999906e-02 7.486600000000000199e-02 4.206500000000000170e-03 1.478999999999999900e-04 -1.693599999999999912e-04 1.349200000000000052e-03 -2.321600000000000089e-07 -1.116300000000000010e-06 -4.287400000000000129e-07
5.531700000000000506e-01 -8.028200000000000613e-02 7.500500000000000222e-02 4.204000000000000271e-03 1.488500000000000131e-04 -1.698000000000000074e-04 1.349699999999999902e-03 -4.922500000000000304e-07 -1.079399999999999991e-06 -5.362100000000000085e-07
5.606299999999999617e-01 -7.971999999999999920e-02 7.492200000000000248e-02 4.412000000000000123e-03 1.532299999999999949e-04 -1.729099999999999962e-04 1.352200000000000017e-03 -2.372799999999999965e-06 -6.300299999999999843e-07 -1.147700000000000013e-07
5.622700000000000475e-01 -7.944700000000000373e-02 7.507400000000000184e-02 4.448399999999999924e-03 1.543100000000000049e-04 -1.735999999999999913e-04 1.352899999999999979e-03 -2.830499999999999835e-06 -5.167300000000000484e-07 -5.925800000000000030e-08
5.625000000000000000e-01 -7.957000000000000184e-02 7.510600000000000609e-02 4.448800000000000150e-03 1.544100000000000073e-04 -1.736899999999999989e-04 1.353000000000000036e-03 -2.868300000000000134e-06 -4.953000000000000478e-07 -3.039299999999999958e-08
5.713700000000000445e-01 -7.349300000000000277e-02 7.782100000000000128e-02 4.730299999999999783e-03 1.603300000000000048e-04 -1.791899999999999971e-04 1.355700000000000047e-03 -6.112999999999999748e-06 7.406600000000000161e-07 1.763699999999999944e-06
5.729199999999999848e-01 -7.352400000000000602e-02 7.883600000000000330e-02 4.737599999999999797e-03 1.610399999999999896e-04 -1.800799999999999970e-04 1.356100000000000057e-03 -6.356399999999999823e-06 9.783899999999999618e-07 2.165600000000000069e-06
5.804799999999999960e-01 -7.934499999999999886e-02 7.989999999999999880e-02 4.237099999999999721e-03 1.666399999999999902e-04 -1.853099999999999995e-04 1.357499999999999983e-03 -9.273400000000000016e-06 2.151199999999999834e-06 4.369299999999999824e-06
5.833399999999999697e-01 -7.812800000000000300e-02 7.957400000000000584e-02 4.140600000000000357e-03 1.681200000000000099e-04 -1.870899999999999994e-04 1.358100000000000106e-03 -9.596999999999999764e-06 2.564500000000000180e-06 5.163099999999999745e-06
5.896000000000000130e-01 -8.058800000000000685e-02 8.125999999999999890e-02 4.119099999999999671e-03 1.730799999999999895e-04 -1.905700000000000135e-04 1.358300000000000002e-03 -1.152599999999999942e-05 3.249800000000000208e-06 6.370599999999999619e-06
5.937500000000000000e-01 -8.058200000000000085e-02 7.894900000000000528e-02 4.028300000000000283e-03 1.755799999999999961e-04 -1.925700000000000079e-04 1.358800000000000069e-03 -1.161799999999999956e-05 3.550799999999999952e-06 6.765399999999999634e-06
5.987200000000000299e-01 -8.097000000000000031e-02 7.961200000000000221e-02 3.998999999999999951e-03 1.795500000000000004e-04 -1.944399999999999883e-04 1.358599999999999955e-03 -1.232300000000000043e-05 3.695900000000000054e-06 6.579199999999999621e-06
6.041699999999999848e-01 -8.409500000000000308e-02 8.097200000000000231e-02 4.004100000000000020e-03 1.831600000000000014e-04 -1.960499999999999949e-04 1.358899999999999908e-03 -1.180799999999999943e-05 3.599599999999999807e-06 5.558200000000000418e-06
6.078400000000000469e-01 -8.201500000000000457e-02 8.193999999999999895e-02 3.821499999999999810e-03 1.860599999999999906e-04 -1.971800000000000061e-04 1.358499999999999899e-03 -1.159300000000000064e-05 3.452400000000000183e-06 4.722699999999999693e-06
6.145899999999999697e-01 -8.578099999999999614e-02 8.145099999999999563e-02 4.066099999999999576e-03 1.906199999999999876e-04 -1.987099999999999999e-04 1.358499999999999899e-03 -1.027700000000000003e-05 2.957399999999999840e-06 2.238800000000000063e-06
6.169700000000000184e-01 -8.557599999999999929e-02 8.133300000000000252e-02 4.100200000000000025e-03 1.923700000000000030e-04 -1.995199999999999871e-04 1.358300000000000002e-03 -9.736799999999999679e-06 2.809400000000000156e-06 1.629700000000000041e-06
6.250000000000000000e-01 -8.033800000000000663e-02 8.155099999999999849e-02 4.253400000000000063e-03 1.971700000000000113e-04 -2.019500000000000028e-04 1.358100000000000106e-03 -7.743399999999999418e-06 2.245400000000000135e-06 -1.128600000000000087e-06
6.261100000000000554e-01 -8.068300000000000471e-02 8.176899999999999447e-02 4.255000000000000102e-03 1.979499999999999869e-04 -2.024899999999999942e-04 1.357899999999999992e-03 -7.385300000000000255e-06 2.211499999999999917e-06 -1.291300000000000029e-06
6.340599999999999570e-01 -7.903300000000000602e-02 8.044199999999999962e-02 3.974700000000000281e-03 2.022299999999999933e-04 -2.065500000000000062e-04 1.357700000000000096e-03 -5.370999999999999906e-06 2.038599999999999845e-06 -2.734699999999999838e-06
6.352499999999999813e-01 -7.880099999999999605e-02 8.022899999999999476e-02 3.931200000000000146e-03 2.029300000000000103e-04 -2.071599999999999885e-04 1.357700000000000096e-03 -5.059100000000000402e-06 2.010199999999999829e-06 -2.934599999999999821e-06
6.354199999999999848e-01 -7.891399999999999804e-02 8.012400000000000078e-02 3.920400000000000100e-03 2.030099999999999960e-04 -2.072599999999999909e-04 1.357700000000000096e-03 -5.041200000000000116e-06 2.009700000000000003e-06 -2.956999999999999810e-06
6.443999999999999728e-01 -7.417300000000000282e-02 7.686500000000000277e-02 3.769999999999999914e-03 2.070600000000000131e-04 -2.133600000000000036e-04 1.357700000000000096e-03 -2.920600000000000040e-06 2.330699999999999979e-06 -3.037399999999999921e-06
6.458399999999999697e-01 -7.310099999999999931e-02 7.722800000000000498e-02 3.814699999999999862e-03 2.075599999999999982e-04 -2.143600000000000008e-04 1.357799999999999936e-03 -2.855900000000000050e-06 2.391200000000000077e-06 -3.020700000000000149e-06
6.535600000000000298e-01 -8.197000000000000119e-02 8.185699999999999921e-02 4.140999999999999716e-03 2.104300000000000029e-04 -2.203200000000000048e-04 1.358000000000000049e-03 -1.354000000000000081e-06 2.935300000000000086e-06 -2.630300000000000041e-06
6.562500000000000000e-01 -8.424399999999999944e-02 8.470700000000000451e-02 4.119199999999999945e-03 2.112000000000000108e-04 -2.223899999999999900e-04 1.358300000000000002e-03 -1.337899999999999930e-06 3.075900000000000061e-06 -2.441899999999999863e-06
6.627199999999999758e-01 -8.237899999999999390e-02 8.099299999999999555e-02 4.021000000000000268e-03 2.136499999999999890e-04 -2.276299999999999873e-04 1.358599999999999955e-03 -4.646699999999999912e-07 3.478299999999999800e-06 -2.302600000000000197e-06
6.666699999999999848e-01 -7.639100000000000057e-02 8.135399999999999576e-02 3.923399999999999631e-03 2.148600000000000130e-04 -2.308900000000000069e-04 1.358999999999999965e-03 -5.933099999999999573e-07 3.576000000000000152e-06 -2.043500000000000001e-06
6.718800000000000328e-01 -7.198300000000000531e-02 8.168100000000000360e-02 3.845299999999999847e-03 2.170399999999999955e-04 -2.355000000000000051e-04 1.359299999999999918e-03 -3.045900000000000030e-07 3.658100000000000179e-06 -2.179500000000000054e-06
6.770899999999999697e-01 -7.369100000000000650e-02 8.215100000000000180e-02 3.780599999999999846e-03 2.188299999999999902e-04 -2.402600000000000070e-04 1.359600000000000088e-03 -7.648400000000000116e-07 3.521300000000000065e-06 -1.958099999999999938e-06
6.810500000000000442e-01 -7.456000000000000127e-02 8.208100000000000118e-02 3.844900000000000054e-03 2.202899999999999932e-04 -2.445400000000000134e-04 1.359900000000000041e-03 -8.611099999999999598e-07 3.338600000000000104e-06 -2.063199999999999999e-06
6.875000000000000000e-01 -7.655800000000000105e-02 7.960499999999999521e-02 3.882000000000000034e-03 2.221000000000000047e-04 -2.513700000000000006e-04 1.360300000000000051e-03 -1.807900000000000089e-06 2.835899999999999818e-06 -1.892000000000000054e-06
6.902300000000000102e-01 -7.894199999999999828e-02 8.001099999999999879e-02 3.915499999999999710e-03 2.227499999999999934e-04 -2.551100000000000156e-04 1.360600000000000004e-03 -1.989199999999999945e-06 2.576800000000000045e-06 -1.778199999999999975e-06
6.979199999999999848e-01 -7.626800000000000246e-02 7.585500000000000576e-02 4.003299999999999567e-03 2.239599999999999902e-04 -2.647799999999999958e-04 1.361500000000000080e-03 -3.286399999999999994e-06 1.744900000000000014e-06 -1.530600000000000008e-06
6.994099999999999762e-01 -7.457199999999999940e-02 7.560300000000000353e-02 3.969099999999999712e-03 2.242500000000000027e-04 -2.672299999999999741e-04 1.361699999999999976e-03 -3.358599999999999912e-06 1.574499999999999918e-06 -1.306100000000000082e-06
7.083399999999999697e-01 -8.210699999999999943e-02 7.939599999999999436e-02 3.903100000000000059e-03 2.255699999999999969e-04 -2.803400000000000163e-04 1.363700000000000025e-03 -4.502499999999999667e-06 6.036300000000000126e-07 -6.801400000000000009e-07
7.086000000000000076e-01 -8.237099999999999977e-02 7.946200000000000485e-02 3.907599999999999789e-03 2.256399999999999877e-04 -2.808199999999999846e-04 1.363700000000000025e-03 -4.498599999999999585e-06 5.757199999999999698e-07 -6.159599999999999649e-07
7.105799999999999894e-01 -8.456900000000000528e-02 7.849299999999999333e-02 3.973599999999999875e-03 2.261099999999999883e-04 -2.840599999999999874e-04 1.364299999999999931e-03 -4.574799999999999804e-06 3.964400000000000215e-07 -3.505500000000000255e-07
7.177900000000000391e-01 -9.185500000000000609e-02 7.645399999999999419e-02 4.198000000000000342e-03 2.283800000000000055e-04 -2.959200000000000263e-04 1.366400000000000036e-03 -4.804699999999999924e-06 -2.310400000000000095e-07 7.513200000000000335e-07
7.187500000000000000e-01 -9.155699999999999950e-02 7.575700000000000489e-02 4.223799999999999777e-03 2.286400000000000064e-04 -2.973200000000000062e-04 1.366800000000000046e-03 -4.867699999999999999e-06 -2.809700000000000073e-07 7.799199999999999587e-07
7.269900000000000251e-01 -8.135499999999999676e-02 8.213199999999999668e-02 3.973899999999999828e-03 2.318900000000000041e-04 -3.121999999999999992e-04 1.369599999999999897e-03 -4.354699999999999997e-06 -8.257599999999999509e-07 2.466200000000000206e-06
7.291699999999999848e-01 -7.878999999999999893e-02 8.066099999999999659e-02 4.013899999999999933e-03 2.325700000000000044e-04 -3.157999999999999783e-04 1.370499999999999973e-03 -4.286000000000000130e-06 -9.052500000000000361e-07 2.689099999999999800e-06
7.361999999999999655e-01 -7.505499999999999672e-02 7.629800000000000471e-02 3.929400000000000427e-03 2.354900000000000103e-04 -3.301499999999999747e-04 1.372600000000000079e-03 -3.460399999999999937e-06 -1.279900000000000019e-06 4.139099999999999893e-06
7.395899999999999697e-01 -7.603999999999999648e-02 7.738100000000000533e-02 3.937200000000000075e-03 2.364800000000000127e-04 -3.364800000000000039e-04 1.373800000000000108e-03 -3.112899999999999876e-06 -1.382899999999999922e-06 4.678999999999999586e-06
7.454100000000000170e-01 -8.068899999999999684e-02 7.820000000000000562e-02 3.915400000000000304e-03 2.387699999999999924e-04 -3.498999999999999940e-04 1.374900000000000080e-03 -2.405199999999999859e-06 -1.627700000000000103e-06 5.590799999999999902e-06
7.500000000000000000e-01 -8.253299999999999526e-02 7.852399999999999658e-02 3.746100000000000037e-03 2.399900000000000113e-04 -3.592900000000000108e-04 1.376099999999999893e-03 -1.807100000000000028e-06 -1.729599999999999923e-06 6.353999999999999643e-06
7.546300000000000230e-01 -7.993300000000000405e-02 7.944099999999999773e-02 3.839299999999999918e-03 2.417900000000000008e-04 -3.707399999999999910e-04 1.376400000000000063e-03 -1.390800000000000092e-06 -1.823299999999999975e-06 6.753000000000000396e-06
7.604199999999999848e-01 -7.814200000000000312e-02 8.048199999999999799e-02 3.993700000000000201e-03 2.435899999999999903e-04 -3.830099999999999802e-04 1.377399999999999979e-03 -7.092399999999999637e-07 -1.831299999999999941e-06 7.508200000000000383e-06
7.638500000000000290e-01 -7.914200000000000401e-02 7.873299999999999743e-02 4.164900000000000026e-03 2.451399999999999738e-04 -3.918899999999999901e-04 1.377500000000000035e-03 -5.439799999999999781e-07 -1.771599999999999902e-06 7.549500000000000309e-06
7.708399999999999697e-01 -7.979700000000000681e-02 8.172300000000000397e-02 4.458499999999999790e-03 2.481699999999999770e-04 -4.072400000000000108e-04 1.378700000000000064e-03 1.197899999999999927e-08 -1.551600000000000103e-06 8.001800000000000197e-06
7.730700000000000349e-01 -7.749399999999999344e-02 8.367399999999999838e-02 4.389800000000000126e-03 2.495199999999999827e-04 -4.133699999999999809e-04 1.378700000000000064e-03 4.273300000000000288e-08 -1.406099999999999971e-06 7.825299999999999430e-06
7.812500000000000000e-01 -7.801500000000000101e-02 8.301699999999999358e-02 4.218500000000000028e-03 2.543800000000000141e-04 -4.327000000000000009e-04 1.380099999999999990e-03 2.979099999999999988e-07 -8.668200000000000288e-07 7.553199999999999952e-06
7.823099999999999499e-01 -7.944900000000000573e-02 8.226500000000000479e-02 4.220599999999999699e-03 2.552899999999999766e-04 -4.357799999999999781e-04 1.380099999999999990e-03 2.880700000000000113e-07 -7.553299999999999747e-07 7.368799999999999650e-06
7.905799999999999494e-01 -8.139000000000000401e-02 7.963499999999999746e-02 4.188599999999999789e-03 2.620899999999999792e-04 -4.567300000000000266e-04 1.381199999999999962e-03 1.381100000000000105e-07 -3.508200000000000272e-08 6.214999999999999788e-06
7.915499999999999758e-01 -8.167399999999999660e-02 7.915300000000000114e-02 4.183799999999999672e-03 2.629299999999999780e-04 -4.592099999999999893e-04 1.381300000000000019e-03 1.137300000000000000e-07 6.429100000000000308e-08 6.074100000000000002e-06
7.916699999999999848e-01 -8.168499999999999373e-02 7.917000000000000426e-02 4.183400000000000313e-03 2.630299999999999804e-04 -4.594800000000000121e-04 1.381300000000000019e-03 1.145899999999999958e-07 7.309799999999999718e-08 6.063499999999999629e-06
8.007900000000000018e-01 -8.268200000000000549e-02 7.834699999999999998e-02 4.544099999999999702e-03 2.722600000000000259e-04 -4.826599999999999901e-04 1.381599999999999972e-03 -4.570700000000000026e-07 9.525900000000000351e-07 4.415699999999999922e-06
